Order_Date,Full_Date,Numeric_Date,Event_Type,Event_Mag,Rel,SITE_NAME,POINT_X,POINT_Y,Damage,Damage_Val,Causalties_Val,EMS98_Value,EMS98_Num,MSK_Value,MSK_Num,Other_Intensity,Total_Bld,Damaged_Bld,Total_Pop,Casualties,Injuries,Description
379,1853 May 19,1853.00000000,S,4.50000000,U,Damascus,36.29000000,33.51000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,TODO
381,1854 Nov 3,1854.00000000,S,4.50000000,Pr,Dead Sea East (A),35.57000000,31.62000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,at Ghor al-Dirrah
381,1854 Nov 3,1854.00000000,S,4.50000000,Pr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
381,1854 Nov 3,1854.00000000,S,4.50000000,Pr,Jerusalem,35.23371042,31.77430227,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
382,1854,1854.20000000,S,4.50000000,U,Unspecified,35.92000000,33.29000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,No report of damage
390,1855 Jul 10,1855.00000000,S,4.50000000,Mr,Beirut,35.48000000,33.89000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
390,1855 Jul 10,1855.00000000,S,4.50000000,Mr,Ein-Hamdeh,35.41000000,33.54000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
393,1856 Sep 28,1856.00000000,S,4.50000000,Mr,Beirut,35.48000000,33.89000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
395,1856 Oct 12,1856.20000000,S,NULL,Mr,Beirut,35.48000000,33.89000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
397,1857 Mar 6,1857.00000000,S,4.50000000,Mr,Aleppo,37.15000000,36.21000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
399,1857 Sep 21,1857.20000000,S,4.50000000,Pr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
399,1857 Sep 21,1857.20000000,S,4.50000000,Pr,Jerusalem,35.23371042,31.77430227,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
403,1859 Jan 28,1859.00000000,S,NULL,Mr,Beirut,35.48000000,33.89000000,2,Light,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
406,1859 Oct 24 (05:15),1859.20000000,S,5.50000000,Hr,Tiberias - Southern Gate,29.75160000,33.67970000,2,Light,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
406,1859 Oct 24 (05:15),1859.20000000,S,5.50000000,Hr,Jerusalem,35.23371042,31.77430227,2,Light,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
413,1863 Sep 24 (20:15),1863.20000000,S,4.50000000,Hr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
413,1863 Sep 24 (20:15),1863.20000000,S,4.50000000,Hr,Jerusalem,35.23371042,31.77430227,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
414,1864 Feb 19 (midnight),1864.00000000,S,4.50000000,Hr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
414,1864 Feb 19 (midnight),1864.00000000,S,4.50000000,Hr,Jerusalem,35.23371042,31.77430227,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
415,1864 Mar 24 (02:30),1864.20000000,S,4.50000000,Hr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
415,1864 Mar 24 (02:30),1864.20000000,S,4.50000000,Hr,Jerusalem,35.23371042,31.77430227,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
416,1864 Aug 15,1864.30000000,S,NULL,Hr,Aleppo,37.15000000,36.21000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
419,1867 Apr 14,1867.00000000,S,NULL,Mr,Damascus,36.29000000,33.51000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420,1868 Jan 24 (15:50),1868.00000000,S,4.50000000,Hr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420,1868 Jan 24 (15:50),1868.00000000,S,4.50000000,Hr,Jerusalem,35.23371042,31.77430227,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
422,1868 Apr 16,1868.30000000,MA,NULL,Hr,Aleppo,37.15000000,36.21000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
423,1868 Oct 7 (19:30),1868.40000000,S,4.50000000,Hr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
423,1868 Oct 7 (19:30),1868.40000000,S,4.50000000,Hr,Jerusalem,35.23371042,31.77430227,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
424,1870 Jan 2,1870.00000000,S,4.50000000,Mr,Aleppo,37.15000000,36.21000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
427,1873 Feb 9,1873.00000000,S,4.50000000,Hr,Antakya,36.16000000,36.20000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
428,1873 Feb 14,1873.20000000,S,4.50000000,Mr,Tyre,35.21000000,33.26000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
428,1873 Feb 14,1873.20000000,S,4.50000000,Mr,Akko,35.07000000,32.92000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
428,1873 Feb 14,1873.20000000,S,4.50000000,Pr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
428,1873 Feb 14,1873.20000000,S,4.50000000,Pr,Jerusalem,35.23371042,31.77430227,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
428,1873 Feb 14,1873.20000000,S,4.50000000,Mr,Beirut,35.48000000,33.89000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
428,1873 Feb 14,1873.20000000,S,4.50000000,Hr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,No casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Slight tremor in Jerusalem (Royal Commision on Historical Manuscripts, 1975. Report on the papers of the Palestine Exploration Fund: Western Survey 1871-1902, 10)"
428,1873 Feb 14,1873.20000000,S,4.50000000,Hr,Jerusalem,35.23371042,31.77430227,1,Felt,No casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Slight tremor in Jerusalem (Royal Commision on Historical Manuscripts, 1975. Report on the papers of the Palestine Exploration Fund: Western Survey 1871-1902, 10)"
429,1873 Jun 29 (02:30),1873.30000000,S,4.50000000,Hr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
429,1873 Jun 29 (02:30),1873.30000000,S,4.50000000,Hr,Jerusalem,35.23371042,31.77430227,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
429,1873 Jun 29 (02:30),1873.30000000,S,4.50000000,Hr,Jaffa,34.75000000,32.05000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
429,1873 Jun 29 (02:30),1873.30000000,S,4.50000000,Vr,Jaffa,34.75000000,32.05000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430,1874 Feb 13,1874.00000000,S,NULL,Hr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,No casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"In the report of the Royal Commision on Historical Manuscripts from 1975 on the PEF western survey there is a report of  """"a small earthquake tremor in J. “[Jerusalem, my interpretation] . No other reporting source at the time but the British reports tend to be highy reliable."
430,1874 Feb 13,1874.00000000,S,NULL,Hr,Jerusalem,35.23371042,31.77430227,1,Felt,No casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"In the report of the Royal Commision on Historical Manuscripts from 1975 on the PEF western survey there is a report of  """"a small earthquake tremor in J. “[Jerusalem, my interpretation] . No other reporting source at the time but the British reports tend to be highy reliable."
431,1874 Mar 03 (01:40),1874.20000000,S,NULL,Hr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
431,1874 Mar 03 (01:40),1874.20000000,S,NULL,Hr,Jerusalem,35.23371042,31.77430227,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
432,1875 Mar 28 (02:48),1875.00000000,S,4.50000000,Hr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,No casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
432,1875 Mar 28 (02:48),1875.00000000,S,4.50000000,Hr,Jerusalem,35.23371042,31.77430227,1,Felt,No casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
433,1875 Aug 21,1875.20000000,S,NULL,Hr,Antakya,36.16000000,36.20000000,2,Light,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
433,1875 Aug 21,1875.20000000,S,NULL,Hr,Alexandreta,36.17000000,36.58000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
434,1875 Nov 9,1875.30000000,C,NULL,Hr,Antakya,36.16000000,36.20000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
435,1876 Nov 21 (01:00),1876.00000000,S,4.50000000,Pr,Nazareth,35.29000000,32.70000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
436,1877 Feb 15 (07:15),1877.00000000,S,4.50000000,Hr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
436,1877 Feb 15 (07:15),1877.00000000,S,4.50000000,Hr,Jerusalem,35.23371042,31.77430227,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
437,1877 Mar 14 (06:15),1877.20000000,S,4.50000000,Hr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
437,1877 Mar 14 (06:15),1877.20000000,S,4.50000000,Hr,Jerusalem,35.23371042,31.77430227,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
438,1877 Nov 15,1877.30000000,S,4.50000000,Mr,Aleppo,37.15000000,36.21000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
439,1879 May 19 (06:00),1879.00000000,S,4.50000000,Hr,Haifa,35.00000000,32.82000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
441,1879 Dec 31 (09:00),1879.20000000,S,4.50000000,Hr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
441,1879 Dec 31 (09:00),1879.20000000,S,4.50000000,Hr,Jerusalem,35.23371042,31.77430227,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
443,1884 Jun 5,1884.00000000,S,NULL,Hr,Aleppo,37.15000000,36.21000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
444,1885 Mar 13 (11:00),1885.00000000,S,4.50000000,Pr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
444,1885 Mar 13 (11:00),1885.00000000,S,4.50000000,Pr,Jerusalem,35.23371042,31.77430227,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
445,1889 Aug 23 (19:00),1889.00000000,S,4.50000000,Mr,Safed,35.48000000,32.96000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
446,1889 Dec 11 (00:25),1889.20000000,S,4.50000000,Mr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
446,1889 Dec 11 (00:25),1889.20000000,S,4.50000000,Mr,Jerusalem,35.23371042,31.77430227,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
447,1893 Jan 12 (04:00),1893.00000000,S,4.50000000,Mr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
447,1893 Jan 12 (04:00),1893.00000000,S,4.50000000,Mr,Jerusalem,35.23371042,31.77430227,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
448,1893 Feb,1893.20000000,S,4.50000000,Mr,Antakya,36.16000000,36.20000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
449,1893 Mar 4,1893.30000000,S,4.50000000,Mr,Aleppo,37.15000000,36.21000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
449,1893 Mar 4,1893.30000000,S,4.50000000,Mr,Latakia,35.77000000,35.51000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450,1893 Mar,1893.40000000,S,NULL,U,Unspecified,35.92000000,33.29000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,No report of damage
452,1894 Feb 13,1894.00000000,S,4.50000000,Mr,Aleppo,37.15000000,36.21000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
453,1896 May 2,1896.00000000,U,NULL,U,Unspecified,35.92000000,33.29000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Probably False event
455,1896 Aug 27,1896.30000000,S,NULL,Hr,Mamshit,35.06000000,31.02000000,2,Light,No casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
456,1897 Jul 26,1897.20000000,S,NULL,Hr,Cyprus (A),33.10000000,34.98000000,1,Felt,No casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
457,1898 Mar 19,1898.00000000,S,4.50000000,Mr,Haifa,35.00000000,32.82000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
457,1898 Mar 19,1898.00000000,S,4.50000000,Mr,Carmel Mt.,35.03000000,32.75000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
458,1898 Apr 13,1898.20000000,S,4.50000000,Pr,Beirut,35.48000000,33.89000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
459,1898 Sep 21,1898.30000000,C,NULL,Hr,Mamshit,35.06000000,31.02000000,1,Felt,No casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460,1899 Jan 25,1899.00000000,C,NULL,Hr,Beirut,35.48000000,33.89000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460,1899 Jan 25,1899.00000000,C,NULL,Hr,Sidon,35.37000000,33.56000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
461,1899 Feb 10,1899.20000000,S,NULL,Hr,Rashaya,35.85000000,33.43000000,1,Felt,No casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
461,1899 Feb 10,1899.20000000,S,NULL,Hr,Damascus,36.29000000,33.51000000,1,Felt,No casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
468,1900 Jan 5,1900.00000000,S,NULL,Mr,Safed,35.48000000,32.96000000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Amiran et al (1994): 00:40: 'sharp shock', rocking movement east and west, 'increasing in intensity for 10-15 seconds and then ceasing suddenly'."
468,1900 Jan 5,1900.00000000,S,NULL,Mr,Tiberias,35.54223594,32.78604531,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Amiran et al (1994): about midnight, severe shock, lasting 5-10 seconds, no damage. Many people spent the night in the open at Safed and Tiberias"
468,1900 Jan 5,1900.00000000,S,NULL,Mr,Nazareth,35.29000000,32.70000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): moderate
468,1900 Jan 5,1900.00000000,S,NULL,Mr,Haifa,35.00000000,32.82000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Amiran et al (1994): seconds, direction west to east"
468,1900 Jan 5,1900.00000000,S,NULL,Mr,Carmel Mt.,35.03000000,32.75000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Amiran et al (1994): seconds, direction south to north"
468,1900 Jan 5,1900.00000000,S,NULL,Mr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): slight shock
468,1900 Jan 5,1900.00000000,S,NULL,Mr,Jerusalem,35.23371042,31.77430227,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): slight shock
468,1900 Jan 5,1900.00000000,S,NULL,Mr,Hebron,35.09000000,31.51000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): slight shock
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Amiran et al (1994): foreshock 21:00-21:30, MMS III. Three main shocks, 23:05, direction north to south. Mount of Olives: MMS VII. Aftershock 03:00, MMS III."
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Jerusalem,35.23371042,31.77430227,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Amiran et al (1994): foreshock 21:00-21:30, MMS III. Three main shocks, 23:05, direction north to south. Mount of Olives: MMS VII. Aftershock 03:00, MMS III."
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Hebron,35.09000000,31.51000000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Amiran et al (1994): 22 hours, MMS IV (or VII)."
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Jaffa,34.75000000,32.05000000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Amiran et al (1994): 22:30-23:00, MMS VII, three horizontal shocks, direction north-west to south-east."
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Gaza,34.46000000,31.50000000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): 22:45: three shocks within 6 seconds.
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Haifa,35.00000000,32.82000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): 23:15: MMS V.
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Carmel Mt.,35.03000000,32.75000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): 23:15: MMS V.
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Damascus,36.29000000,33.51000000,2,Light,No casualties,6-7,6.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): MMS VII.
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Beirut,35.48000000,33.89000000,2,Light,No casualties,6-7,6.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): MMS VII.
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Safed,35.48000000,32.96000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): MMS VII.
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Tiberias,35.54223594,32.78604531,1,Felt,No casualties,5-6,5.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): MMS VII.
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Nazareth,35.29000000,32.70000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): MMS VI - VII.
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Nablus,35.25000000,32.21000000,1,Felt,No casualties,5-6,5.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): MMS VII.
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Bet-Lehem,35.19000000,31.69000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): MMS VII.
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Jericho,35.46264709,31.86013890,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): MMS VII.
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Petah Tikva,34.90000000,32.09000000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): MMS VII.
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Tel Ta'anach,35.26000000,32.55000000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Sarona,34.78000000,32.06000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): 22:30
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Yahudiah,35.66000000,32.92000000,1,Felt,No casualties,5-6,5.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): MMS VII.
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Rishon le-Zion,34.85000000,32.02000000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): MMS VII.
469,1903 Mar 29 (22:30),1903.00000000,S,5.60000000,Mr,Latrun,34.97000000,31.83000000,1,Felt,No casualties,5-6,5.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994): MMS VII.
470,1903 Dec 19 (00:20-00:44?),1903.20000000,C,NULL,Mr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
470,1903 Dec 19 (00:20-00:44?),1903.20000000,C,NULL,Mr,Jerusalem,35.23371042,31.77430227,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
470,1903 Dec 19 (00:20-00:44?),1903.20000000,C,NULL,Mr,Jaffa,34.75000000,32.05000000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
470,1903 Dec 19 (00:20-00:44?),1903.20000000,C,NULL,Mr,Hebron,35.09000000,31.51000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
471,1907 Feb 1 (01:00),1907.00000000,S,NULL,Mr,Hebron,35.09000000,31.51000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
473,1907 Jun 22 (15:32),1907.30000000,S,5.00000000,Hr,Palestine (A),35.20000000,32.39000000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
474,1907 Jul 22 (17:40),1907.40000000,S,5.20000000,Hr,Palestine (A),35.20000000,32.39000000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
476,1910 Jul 10 (19:54),1910.00000000,S,4.90000000,Hr,Palestine (A),35.20000000,32.39000000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
